,text,environmental,action
2337,"Although contributors of waste to sites involving other potentially responsible parties may face governmental agency assertions of joint and several liability, in general, final allocations of costs are made based on the relative contributions of wastes to such sites.",environmental,none
2339,"The impact of evolving programs, such as natural resource damage claims, industrial site reuse initiatives and state remediation programs, also adds to the present uncertainties with regard to the ultimate resolution of this unreserved exposure to future loss.",environmental,none
2340,"The Company’s assessment of the potential impact of these environmental contingencies is subject to considerable uncertainty due to the complex, ongoing and evolving process of investigation and remediation, if necessary, of such environmental contingencies, and the potential for technological and regulatory developments.",environmental,none
2341,Separation and Merger of the Commodity Chemicals BusinessAll known and currently reserved environmental liabilities associated with the commodity chemicals business were transferred with the separation of this business from PPG and subsequent merger of the subsidiary holding the PPG commodity chemicals business with a subsidiary of Georgia Gulf.,environmental,none
2343,"As a result of this transaction, PPG will retain responsibility for potential environmental liabilities that may result from future Natural Resource Damage claims and any potential tort claims at the Calcasieu River Estuary associated with activities and historical operations of the Lake Charles, La.",environmental,none
2345,"PPG will additionally retain responsibility for all liabilities relating to, arising out of or resulting from sediment contamination in the Ohio River resulting from historical activities and operations at the Natrium, W.",environmental,none
2348,"662012 PPG ANNUAL REPORT AND FORM 10-KTable of ContentsNotes to the Consolidated Financial StatementsOther MattersPPG is a defendant in a matter in the California State Court in San Francisco in which the City of Modesto and its Redevelopment Authority claim that PPG and other defendants manufactured a defective product, the dry cleaning solvent perchloroethylene, and failed to provide adequate warnings regarding the environmental risks associated with the use of PCE.",environmental,none
2349,"The plaintiffs claimed the defendants are responsible for remediation of soil and groundwater contamination at numerous dry cleaner sites in Modesto, California.",environmental,none
2530,64 per diluted share related to environmental remediation .,environmental,none
2557,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, and certain charges for legal and other matters which are considered to be unusual or non-recurring.",environmental,none
2565,"Legacy items include current costs related to former operations of the Company, including certain environmental remediation, pension and other postretirement benefit costs, legal costs and certain charges which are considered to be non-recurring, including a charge related to flat glass antitrust matters in the third quarter of 2010.",environmental,none
2566,The Legacy items for 2012 include an environmental remediation pretax charge of $159 million.,environmental,none
2567,"The charge relates to continued environmental remediation activities at legacy chemicals sites, primarily at PPG's former Jersey City, N.",environmental,none
2592,"In the Transaction, PPG transferred environmental remediation liabilities, defined benefit pension plan assets and liabilities and other post-employment benefit liabilities related to the commodity chemicals business to Axiall.",environmental,none
2893,G.,environmental,none
3161,"Growth through acquisitions and the formation of joint ventures involve risks, including:•difficulties in assimilating acquired companies and products into our existing business;•delays in realizing the benefits from the acquired companies or products;•diversion of our management’s time and attention from other business concerns;•difficulties due to lack of or limited prior experience in any new markets we may enter;•unforeseen claims and liabilities, including unexpected environmental exposures or product ",environmental,none
3198,"In connection with the preparation of a final draft soil remedial action work plan and cost estimate that was originally required to be submitted to the NJDEP in May 2012, which has been delayed while PPG is working with NJDEP and the City of Jersey City to address issues related to PPG's proposed approach to obtaining use limitations for the properties that will be remediated, the Company compiled updated information about the sites that was used to develop a new estimate of the cost to remediate these sit",environmental,action
3215,"nge rates and fluctuations in such rates, fluctuations in tax rates, the impact of future legislation, the impact of environmental regulations, unexpected business disruptions, the unpredictability of existing and possible future litigation, including litigation that could result if the proposed asbestos settlement does not become effective and the effect of the disposition of the Company's commodity chemical business.",environmental,none
